"","ID","HOME_AIRPORT_ID","LAT1","LON1","CODE","FLIGHT_TYPE_ID","FLIGHT_NATURE_ID","PORT_AIRPORT_ID","LAT2","LON2","DESCRIPTION1","FLYING_TIME","LAT1c","LON1c","LAT2c","LON2c","distanza"
"120",13221,2933,"27:51:39:S","28:14:46:E","CPH1",2,3,1925,"55:37:4:N","12:39:22:E","COPENHAGEN",0,-27.8608333333333,28.2461111111111,55.6177777777778,12.6561111111111,9400.06363873687
"121",4405,2933,"27:51:39:S","28:14:46:E","ALG",2,3,1929,"36:41:28:N","3:12:55:E","ALGIERS",0,-27.8608333333333,28.2461111111111,36.6911111111111,3.21527777777778,7640.05015478676
"122",4452,2933,"27:51:39:S","28:14:46:E","ASC",2,2,1936,"30:7:19:N","31:24:20:E","ASWAN / CAIRO",0,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"123",4536,2933,"27:51:39:S","28:14:46:E","MCN",2,1,1936,"30:7:19:N","31:24:20:E","NAIROBI / CAIRO",0,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"124",4546,2933,"27:51:39:S","28:14:46:E","NCM",2,2,1936,"30:7:19:N","31:24:20:E","NAIROBI / CAIRO",0,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"125",4655,2933,"27:51:39:S","28:14:46:E","HCA",2,2,1936,"30:7:19:N","31:24:20:E","HARARE / CAIRO",0,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"126",4703,2933,"27:51:39:S","28:14:46:E","CAI",2,3,1936,"30:7:19:N","31:24:20:E","CAIRO",480,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"127",4743,2933,"27:51:39:S","28:14:46:E","NCA",2,2,1936,"30:7:19:N","31:24:20:E","NAIROBI / CAIRO",0,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"128",4787,2933,"27:51:39:S","28:14:46:E","CAH",2,1,1936,"30:7:19:N","31:24:20:E","HARARE / CAIRO",555,-27.8608333333333,28.2461111111111,30.1219444444444,31.4055555555556,6456.1206123736
"129",4668,2933,"27:51:39:S","28:14:46:E","MAD",2,3,1962,"40:29:37:N","4:25:59:W","MADRID",590,-27.8608333333333,28.2461111111111,40.4936111111111,-4.43305555555556,8315.73095083857
"130",4393,2933,"27:51:39:S","28:14:46:E","LWA",2,2,1968,"8:58:40:N","38:47:57:E","LUSAKA / LILONGWE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"131",4417,2933,"27:51:39:S","28:14:46:E","LEA",2,2,1968,"8:58:40:N","38:47:57:E","LUSAKA / ENTEBBE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"132",4449,2933,"27:51:39:S","28:14:46:E","AAL",2,1,1968,"8:58:40:N","38:47:57:E","LILONGWE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"133",4450,2933,"27:51:39:S","28:14:46:E","LLA",2,2,1968,"8:58:40:N","38:47:57:E","LILONGWE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"134",4511,2933,"27:51:39:S","28:14:46:E","LAA",2,2,1968,"8:58:40:N","38:47:57:E","LUSAKA / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"135",4627,2933,"27:51:39:S","28:14:46:E","AAH",2,1,1968,"8:58:40:N","38:47:57:E","HARARE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"136",4632,2933,"27:51:39:S","28:14:46:E","ADD",2,3,1968,"8:58:40:N","38:47:57:E","ADDIS ABABA",350,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"137",4774,2933,"27:51:39:S","28:14:46:E","HAA",2,2,1968,"8:58:40:N","38:47:57:E","HARARE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"138",4777,2933,"27:51:39:S","28:14:46:E","ALU",2,1,1968,"8:58:40:N","38:47:57:E","LUSAKA / ADDIS ABABA",430,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"139",13756,2933,"27:51:39:S","28:14:46:E","ADMP",2,3,1968,"8:58:40:N","38:47:57:E","ADDIS ABABA / MAPUTO",10,-27.8608333333333,28.2461111111111,8.97777777777778,38.7991666666667,4250.73420998567
"140",4596,2933,"27:51:39:S","28:14:46:E","CDG",2,3,2061,"49:0:46:N","2:32:59:E","PARIS",625,-27.8608333333333,28.2461111111111,49.0127777777778,2.54972222222222,8920.77853455305
"141",4614,2933,"27:51:39:S","28:14:46:E","PZR",2,1,2061,"49:0:46:N","2:32:59:E","ZURICH / PARIS",0,-27.8608333333333,28.2461111111111,49.0127777777778,2.54972222222222,8920.77853455305
"142",4771,2933,"27:51:39:S","28:14:46:E","ZRP",2,2,2061,"49:0:46:N","2:32:59:E","ZURICH / PARIS",0,-27.8608333333333,28.2461111111111,49.0127777777778,2.54972222222222,8920.77853455305
"143",4396,2933,"27:51:39:S","28:14:46:E","DLW",2,1,2063,"0:27:31:N","9:24:44:E","WINDHOEK / LIBREVILLE / DOUALA",0,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"144",4399,2933,"27:51:39:S","28:14:46:E","LIB",2,1,2063,"0:27:31:N","9:24:44:E","BRAZZAVILLE / LIBREVILLE",365,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"145",4400,2933,"27:51:39:S","28:14:46:E","BBV",2,2,2063,"0:27:31:N","9:24:44:E","BRAZZAVILLE / LIBREVILLE",0,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"146",4408,2933,"27:51:39:S","28:14:46:E","LLD",2,1,2063,"0:27:31:N","9:24:44:E","LUANDA / LIBREVILLE",0,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"147",4412,2933,"27:51:39:S","28:14:46:E","CLB",2,1,2063,"0:27:31:N","9:24:44:E","BRAZZAVILLE / LIBREVILLE / COTONOU",525,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"148",4726,2933,"27:51:39:S","28:14:46:E","LBV",2,3,2063,"0:27:31:N","9:24:44:E","LIBREVILLE",270,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"149",13041,2933,"27:51:39:S","28:14:46:E","LBP",2,3,2063,"0:27:31:N","9:24:44:E","POINTE NOIRE / LIBREVILLE",10,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"150",13081,2933,"27:51:39:S","28:14:46:E","ALB",2,1,2063,"0:27:31:N","9:24:44:E","LIBREVILLE",10,-27.8608333333333,28.2461111111111,0.458611111111111,9.41222222222222,3735.44237347774
"151",4427,2933,"27:51:39:S","28:14:46:E","TLD",1,3,2070,"23:48:39:S","29:7:37:E","TULI LODGE",0,-27.8608333333333,28.2461111111111,-23.8108333333333,29.1269444444444,458.880448087011
"152",4424,2933,"27:51:39:S","28:14:46:E","STN",2,3,2071,"51:53:6:N","0:14:6:E","STANSTED",0,-27.8608333333333,28.2461111111111,51.885,0.235,9279.08619091815
"153",12821,2933,"27:51:39:S","28:14:46:E","MAN",2,3,2087,"53:21:13:N","3:43:30:W","MANCHESTER",10,-27.8608333333333,28.2461111111111,53.3536111111111,-3.725,9543.99838953507
"154",4423,2933,"27:51:39:S","28:14:46:E","PAL",2,2,2091,"51:28:14:N","1:32:17:W","PARIS / LONDON-HEATHROW",0,-27.8608333333333,28.2461111111111,51.4705555555556,-1.53805555555556,9290.04963459387
"155",4464,2933,"27:51:39:S","28:14:46:E","LHR",2,3,2091,"51:28:14:N","1:32:17:W","LONDON",655,-27.8608333333333,28.2461111111111,51.4705555555556,-1.53805555555556,9290.04963459387
"156",4781,2933,"27:51:39:S","28:14:46:E","LHB",2,1,2091,"51:28:14:N","1:32:17:W","BRUSSELS / LONDON (HEATHROW)",0,-27.8608333333333,28.2461111111111,51.4705555555556,-1.53805555555556,9290.04963459387
"157",11801,2933,"27:51:39:S","28:14:46:E","CLH",2,2,2091,"51:28:14:N","1:32:17:W","CAPE TOWN / LONDON (HEATHROW)",0,-27.8608333333333,28.2461111111111,51.4705555555556,-1.53805555555556,9290.04963459387
"158",4523,2933,"27:51:39:S","28:14:46:E","LGW",2,3,2092,"51:8:53:N","1:48:35:W","LONDON - GATWICK",0,-27.8608333333333,28.2461111111111,51.1480555555556,-1.80972222222222,9266.29767479402
"159",4537,2933,"27:51:39:S","28:14:46:E","MGT",2,2,2092,"51:8:53:N","1:48:35:W","MOMBASA / LONDON (GATWICK)",0,-27.8608333333333,28.2461111111111,51.1480555555556,-1.80972222222222,9266.29767479402
"160",4561,2933,"27:51:39:S","28:14:46:E","GRM",2,1,2092,"51:8:53:N","1:48:35:W","MOMBASA / LONDON (GATWICK)",0,-27.8608333333333,28.2461111111111,51.1480555555556,-1.80972222222222,9266.29767479402
"161",4664,2933,"27:51:39:S","28:14:46:E","LMS",2,1,2092,"51:8:53:N","1:48:35:W"," MOMBASA / LONDON (GATWICK)",0,-27.8608333333333,28.2461111111111,51.1480555555556,-1.80972222222222,9266.29767479402
"162",4403,2933,"27:51:39:S","28:14:46:E","CPZ",2,1,2101,"5:11:2:S","11:53:12:E","BRAZZAVILLE / POINTE NOIRE / COTONOU",0,-27.8608333333333,28.2461111111111,-5.18388888888889,11.8866666666667,3057.37168788253
"163",4613,2933,"27:51:39:S","28:14:46:E","PNR",2,3,2101,"5:11:2:S","11:53:12:E","POINTE NOIRE",0,-27.8608333333333,28.2461111111111,-5.18388888888889,11.8866666666667,3057.37168788253
"164",4432,2933,"27:51:39:S","28:14:46:E","ATL",2,3,2299,"33:38:12:N","85:34:19:W","ATLANTA",0,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"165",4434,2933,"27:51:39:S","28:14:46:E","IAT",2,2,2299,"33:38:12:N","85:34:19:W","ILHA DO SAL / ATLANTA",0,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"166",7500,2933,"27:51:39:S","28:14:46:E","ATC",2,1,2299,"33:38:12:N","85:34:19:W","CAPE TOWN / ATLANTA",1195,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"167",9160,2933,"27:51:39:S","28:14:46:E","ATI",2,1,2299,"33:38:12:N","85:34:19:W","ILHA DO SAL / ATLANTA",1025,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"168",12621,2933,"27:51:39:S","28:14:46:E","ATD",2,1,2299,"33:38:12:N","85:34:19:W","DAKAR / ATLANTA",10,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"169",12622,2933,"27:51:39:S","28:14:46:E","DKA",2,2,2299,"33:38:12:N","85:34:19:W","DAKAR / ATLANTA",10,-27.8608333333333,28.2461111111111,33.6366666666667,-85.5719444444444,13764.5005502028
"170",4518,2933,"27:51:39:S","28:14:46:E","LAC",2,2,2300,"5:36:19:N","1:49:59:W","LUANDA / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"171",4528,2933,"27:51:39:S","28:14:46:E","LUA",2,2,2300,"5:36:19:N","1:49:59:W","LUANDA / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"172",4562,2933,"27:51:39:S","28:14:46:E","HAC",2,2,2300,"5:36:19:N","1:49:59:W","HARARE / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"173",4578,2933,"27:51:39:S","28:14:46:E","KIA",2,2,2300,"5:36:19:N","1:49:59:W","KINSHASA / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"174",4629,2933,"27:51:39:S","28:14:46:E","ACC",2,3,2300,"5:36:19:N","1:49:59:W","ACCRA",360,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"175",4630,2933,"27:51:39:S","28:14:46:E","ACH",2,1,2300,"5:36:19:N","1:49:59:W","HARARE / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"176",4631,2933,"27:51:39:S","28:14:46:E","ACL",2,1,2300,"5:36:19:N","1:49:59:W","LUANDA / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"177",4683,2933,"27:51:39:S","28:14:46:E","AAB",2,3,2300,"5:36:19:N","1:49:59:W","ABIDJAN / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"178",4686,2933,"27:51:39:S","28:14:46:E","ACK",2,1,2300,"5:36:19:N","1:49:59:W","KINSHASA / ACCRA",0,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"179",13161,2933,"27:51:39:S","28:14:46:E","LOA",2,2,2300,"5:36:19:N","1:49:59:W","LAGOS / ACCRA",10,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"180",13181,2933,"27:51:39:S","28:14:46:E","ALO",2,1,2300,"5:36:19:N","1:49:59:W","LAGOS / ACCRA",10,-27.8608333333333,28.2461111111111,5.60527777777778,-1.83305555555556,4925.64153031563
"181",4563,2933,"27:51:39:S","28:14:46:E","HBK",2,1,2321,"22:19:44:N","114:11:38:E","BANGKOK / HONG KONG",0,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"182",4567,2933,"27:51:39:S","28:14:46:E","HKM",2,1,2321,"22:19:44:N","114:11:38:E","MAURITIUS / HONG KONG",0,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"183",4656,2933,"27:51:39:S","28:14:46:E","HKG",2,3,2321,"22:19:44:N","114:11:38:E","HONG KONG",795,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"184",4672,2933,"27:51:39:S","28:14:46:E","MHK",2,2,2321,"22:19:44:N","114:11:38:E","MAURITIUS / HONG KONG",0,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"185",4772,2933,"27:51:39:S","28:14:46:E","BHK",2,2,2321,"22:19:44:N","114:11:38:E","BANGKOK / HONG KONG",0,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"186",13813,2933,"27:51:39:S","28:14:46:E","HKDU",2,3,2321,"22:19:44:N","114:11:38:E","HONG KONG / DURBAN",10,-27.8608333333333,28.2461111111111,22.3288888888889,114.193888888889,10772.35412508
"187",4501,2933,"27:51:39:S","28:14:46:E","TLV",2,3,2341,"32:0:41:N","34:53:12:E","TEL AVIV",545,-27.8608333333333,28.2461111111111,32.0113888888889,34.8866666666667,6694.47163891319
"188",4510,2933,"27:51:39:S","28:14:46:E","NBT",2,2,2341,"32:0:41:N","34:53:12:E","NAIROBI / TEL AVIV",0,-27.8608333333333,28.2461111111111,32.0113888888889,34.8866666666667,6694.47163891319
"189",4605,2933,"27:51:39:S","28:14:46:E","CTL",2,2,2341,"32:0:41:N","34:53:12:E","CAIRO / TEL AVIV",0,-27.8608333333333,28.2461111111111,32.0113888888889,34.8866666666667,6694.47163891319
"190",4622,2933,"27:51:39:S","28:14:46:E","TLC",2,1,2341,"32:0:41:N","34:53:12:E","CAIRO / TEL AVIV",0,-27.8608333333333,28.2461111111111,32.0113888888889,34.8866666666667,6694.47163891319
"191",4763,2933,"27:51:39:S","28:14:46:E","TLN",2,1,2341,"32:0:41:N","34:53:12:E","NAIROBI / TEL AVIV",0,-27.8608333333333,28.2461111111111,32.0113888888889,34.8866666666667,6694.47163891319
"192",4700,2933,"27:51:39:S","28:14:46:E","BOM",2,3,2342,"19:5:19:N","72:52:4:E","MUMBAI",535,-27.8608333333333,28.2461111111111,19.0886111111111,72.8677777777778,7091.95515561256
"193",4455,2933,"27:51:39:S","28:14:46:E","MXP",2,3,2357,"45:37:50:N","8:43:41:E","MILAN",620,-27.8608333333333,28.2461111111111,45.6305555555556,8.72805555555555,8406.70463666105
"194",4798,2933,"27:51:39:S","28:14:46:E","FCO",2,3,2380,"41:48:16:N","12:15:3:E","ROME",0,-27.8608333333333,28.2461111111111,41.8044444444444,12.2508333333333,7918.93635883086
"195",4733,2933,"27:51:39:S","28:14:46:E","MBA",2,3,2387,"5:57:55:S","39:35:39:E","MOMBASA",0,-27.8608333333333,28.2461111111111,-5.96527777777778,39.5941666666667,2713.29163448338
"196",4441,2933,"27:51:39:S","28:14:46:E","NBD",2,1,2389,"2:40:51:S","36:55:40:E","DAR ES SALAAM / NAIROBI",0,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"197",4466,2933,"27:51:39:S","28:14:46:E","MBN",2,2,2389,"2:40:51:S","36:55:40:E","MOMBASA / NAIROBI",0,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"198",4486,2933,"27:51:39:S","28:14:46:E","NMB",2,1,2389,"2:40:51:S","36:55:40:E","MOMBASA / NAIROBI",0,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"199",4545,2933,"27:51:39:S","28:14:46:E","NBO",2,3,2389,"2:40:51:S","36:55:40:E","NAIROBI",250,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"200",4593,2933,"27:51:39:S","28:14:46:E","CIN",2,2,2389,"2:40:51:S","36:55:40:E","CAIRO / NAIROBI",10,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"201",13655,2933,"27:51:39:S","28:14:46:E","NBO1",2,3,2389,"2:40:51:S","36:55:40:E","ATH/NBO",0,-27.8608333333333,28.2461111111111,-2.68083333333333,36.9277777777778,2947.76899543646
"202",4431,2933,"27:51:39:S","28:14:46:E","COS",2,2,2390,"12:27:59:S","43:16:19:E","COMORES",0,-27.8608333333333,28.2461111111111,-12.4663888888889,43.2719444444444,2316.79066793766
"203",4654,2933,"27:51:39:S","28:14:46:E","HAH",2,3,2390,"12:27:59:S","43:16:19:E","COMORES",0,-27.8608333333333,28.2461111111111,-12.4663888888889,43.2719444444444,2316.79066793766
"204",4789,2933,"27:51:39:S","28:14:46:E","CMB",2,3,2397,"7:10:51:N","79:53:3:E","COLOMBO",0,-27.8608333333333,28.2461111111111,7.18083333333333,79.8841666666667,6774.45383705888
"205",4681,2933,"27:51:39:S","28:14:46:E","MSU",1,3,2399,"30:32:16:S","27:33:9:E","MASERU",75,-27.8608333333333,28.2461111111111,-30.5377777777778,27.5525,305.178893748599
"206",4454,2933,"27:51:39:S","28:14:46:E","CAL",2,1,2407,"33:22:3:N","8:24:36:W","LIBREVILLE / CASABLANCA",0,-27.8608333333333,28.2461111111111,33.3675,-8.41,7829.15714443431
"207",13730,2933,"27:51:39:S","28:14:46:E","CMN",2,3,2407,"33:22:3:N","8:24:36:W","CASABLANCA",10,-27.8608333333333,28.2461111111111,33.3675,-8.41,7829.15714443431
"208",4502,2933,"27:51:39:S","28:14:46:E","TNR",2,3,2408,"19:12:11:S","47:28:44:E","ANTANANARIVO",205,-27.8608333333333,28.2461111111111,-19.2030555555556,47.4788888888889,2180.35845885951
"209",13621,2933,"27:51:39:S","28:14:46:E","ANJ",2,3,2408,"19:12:11:S","47:28:44:E","ANTANANARIVO / NOSSI BE",10,-27.8608333333333,28.2461111111111,-19.2030555555556,47.4788888888889,2180.35845885951
"210",4437,2933,"27:51:39:S","28:14:46:E","ABO",2,2,2411,"12:32:1:N","8:3:0:W","ABIDJAN / BAMAKO SENOU",0,-27.8608333333333,28.2461111111111,12.5336111111111,-8.05,5954.26925661973
"211",4507,2933,"27:51:39:S","28:14:46:E","ABA",2,2,2411,"12:32:1:N","8:3:0:W","ABIDJAN / DAKAR / BAMAKO SENOU",0,-27.8608333333333,28.2461111111111,12.5336111111111,-8.05,5954.26925661973
"212",4646,2933,"27:51:39:S","28:14:46:E","BKO",2,3,2411,"12:32:1:N","8:3:0:W","BAMAKO SENOU",0,-27.8608333333333,28.2461111111111,12.5336111111111,-8.05,5954.26925661973
"213",13697,2933,"27:51:39:S","28:14:46:E","MLA",2,3,2414,"35:51:27:N","14:28:39:E","MALTA",10,-27.8608333333333,28.2461111111111,35.8575,14.4775,7230.6475116621
"214",4460,2933,"27:51:39:S","28:14:46:E","HRM",2,2,2415,"21:34:11:S","57:41:1:E","HARARE / MAURITIUS",0,-27.8608333333333,28.2461111111111,-21.5697222222222,57.6836111111111,3046.55180313608
"215",4467,2933,"27:51:39:S","28:14:46:E","MHR",2,1,2415,"21:34:11:S","57:41:1:E","HARARE / MAURITIUS",0,-27.8608333333333,28.2461111111111,-21.5697222222222,57.6836111111111,3046.55180313608
"216",4680,2933,"27:51:39:S","28:14:46:E","MRU",2,3,2415,"21:34:11:S","57:41:1:E","MAURITIUS",275,-27.8608333333333,28.2461111111111,-21.5697222222222,57.6836111111111,3046.55180313608
"217",13101,2933,"27:51:39:S","28:14:46:E","MRD",2,3,2415,"21:34:11:S","57:41:1:E","DURBAN / MAURITIUS",10,-27.8608333333333,28.2461111111111,-21.5697222222222,57.6836111111111,3046.55180313608
"218",4392,2933,"27:51:39:S","28:14:46:E","MLS",2,1,2416,"4:11:31:N","73:31:45:E","SEYCHELLES / MALE",0,-27.8608333333333,28.2461111111111,4.19194444444444,73.5291666666667,6016.82759878678
"219",4406,2933,"27:51:39:S","28:14:46:E","SML",2,2,2416,"4:11:31:N","73:31:45:E","SEYCHELLES / MALE",0,-27.8608333333333,28.2461111111111,4.19194444444444,73.5291666666667,6016.82759878678
"220",4541,2933,"27:51:39:S","28:14:46:E","MRM",2,2,2416,"4:11:31:N","73:31:45:E","MAURITIUS / MALE",0,-27.8608333333333,28.2461111111111,4.19194444444444,73.5291666666667,6016.82759878678
"221",4675,2933,"27:51:39:S","28:14:46:E","MLE",2,3,2416,"4:11:31:N","73:31:45:E","MALE",0,-27.8608333333333,28.2461111111111,4.19194444444444,73.5291666666667,6016.82759878678
"222",4676,2933,"27:51:39:S","28:14:46:E","MLM",2,1,2416,"4:11:31:N","73:31:45:E","MAURITIUS / MALE",0,-27.8608333333333,28.2461111111111,4.19194444444444,73.5291666666667,6016.82759878678
"223",4564,2933,"27:51:39:S","28:14:46:E","HBL",2,2,2417,"16:19:15:S","34:58:26:E","HARARE / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"224",4584,2933,"27:51:39:S","28:14:46:E","BLZ",2,3,2417,"16:19:15:S","34:58:26:E","BLANTYRE",140,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"225",4588,2933,"27:51:39:S","28:14:46:E","BTH",2,3,2417,"16:19:15:S","34:58:26:E","HARARE / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"226",10541,2933,"27:51:39:S","28:14:46:E","LUB",2,2,2417,"16:19:15:S","34:58:26:E","LUSAKA / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"227",10561,2933,"27:51:39:S","28:14:46:E","BLL",2,2,2417,"16:19:15:S","34:58:26:E","LUSAKA / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"228",11901,2933,"27:51:39:S","28:14:46:E","BLW",2,2,2417,"16:19:15:S","34:58:26:E","LILONGWE / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"229",12221,2933,"27:51:39:S","28:14:46:E","MBL",2,2,2417,"16:19:15:S","34:58:26:E","MAPUTO / BLANTYRE",0,-27.8608333333333,28.2461111111111,-16.3208333333333,34.9738888888889,1457.58659881617
"230",4421,2933,"27:51:39:S","28:14:46:E","ALL",2,1,2418,"14:12:38:S","33:46:52:E","LUSAKA / LILONGWE / ADDIS ABABA",0,-27.8608333333333,28.2461111111111,-14.2105555555556,33.7811111111111,1622.20267461003
"231",4516,2933,"27:51:39:S","28:14:46:E","NLW",2,2,2418,"14:12:38:S","33:46:52:E","NDOLA / LUSAKA / LILONGWE",0,-27.8608333333333,28.2461111111111,-14.2105555555556,33.7811111111111,1622.20267461003
"232",4635,2933,"27:51:39:S","28:14:46:E","ALH",2,1,2418,"14:12:38:S","33:46:52:E","HARARE / LILONGWE / ADDIS ABABA",410,-27.8608333333333,28.2461111111111,-14.2105555555556,33.7811111111111,1622.20267461003
"233",4729,2933,"27:51:39:S","28:14:46:E","LLW",2,3,2418,"14:12:38:S","33:46:52:E","LILONGWE",145,-27.8608333333333,28.2461111111111,-14.2105555555556,33.7811111111111,1622.20267461003
"234",4517,2933,"27:51:39:S","28:14:46:E","KUL",2,3,2430,"2:44:44:N","101:42:36:E","KUALA  LUMPUR",635,-27.8608333333333,28.2461111111111,2.74555555555556,101.71,8535.82355005114
"235",4674,2933,"27:51:39:S","28:14:46:E","MKL",2,2,2430,"2:44:44:N","101:42:36:E","MAURITIUS / KUALA  LUMPUR",0,-27.8608333333333,28.2461111111111,2.74555555555556,101.71,8535.82355005114
"236",4645,2933,"27:51:39:S","28:14:46:E","BEW",2,3,2431,"20:12:13:S","34:54:27:E","BEIRA",110,-27.8608333333333,28.2461111111111,-20.2036111111111,34.9075,1086.94173785935
"237",7820,2933,"27:51:39:S","28:14:46:E","MBP",2,2,2431,"20:12:13:S","34:54:27:E","MAPUTO / PEMBA / BEIRA",0,-27.8608333333333,28.2461111111111,-20.2036111111111,34.9075,1086.94173785935
"238",4404,2933,"27:51:39:S","28:14:46:E","VNX",2,3,2432,"23:58:54:S","35:18:48:E","VILANCULOS",135,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"239",4413,2933,"27:51:39:S","28:14:46:E","MVB",2,1,2432,"23:58:54:S","35:18:48:E","BEIRA / VILANCULOS / MAPUTO",330,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"240",12263,2933,"27:51:39:S","28:14:46:E","BVL",2,2,2432,"23:58:54:S","35:18:48:E","BEIRA / VILANCULOS",0,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"241",12901,2933,"27:51:39:S","28:14:46:E","VNM",2,2,2432,"23:58:54:S","35:18:48:E","MPUMALANGA / VILANCULOS",10,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"242",12981,2933,"27:51:39:S","28:14:46:E","MVX",2,2,2432,"23:58:54:S","35:18:48:E","MANZINI / VILANCULOS",50,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"243",12982,2933,"27:51:39:S","28:14:46:E","VMS",2,1,2432,"23:58:54:S","35:18:48:E","MANZINI / VILANCULOS",50,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
"244",13121,2933,"27:51:39:S","28:14:46:E","VNI",2,3,2432,"23:58:54:S","35:18:48:E","INHAMBANE / VILANCULOS",10,-27.8608333333333,28.2461111111111,-23.9816666666667,35.3133333333333,827.737030483108
